0,🌞MICHAEL KORS HAMILTON LARGE LUGGAGE BROWN TOTE BAG +OR MATCHING WALLET🌺NWT,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,https://www.ebay.com/itm/144026769505?hash=item2188aa1861:g:U7EAAOSwiWhgjj90&var=443320827128, $114.99 to $353.99 $72.15 shipping
1,Vera Bradley Womens Campus Tech Backpack,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,https://www.ebay.com/itm/313514898339?hash=item48fef1b3a3:g:zVcAAOSwmFhgjnSo&var=612350430043, $124.20 to $138.00 $21.00 shipping
