0,Nike Air Griffey Max 1 Varsity Royal (2021) - DJ5161-400,https://i.ebayimg.com/thumbs/images/g/2AcAAOSwu55gjmte/s-l300.jpg,https://www.ebay.com/p/5044913675?iid=124706110640&var=425677352948, $245.99 $60.00 shipping
1,Air Jordan 1 Retro High Fearless UNC Chicago - CK5666-100,https://i.ebayimg.com/thumbs/images/g/qdMAAOSwC95gjmeH/s-l300.jpg,https://www.ebay.com/p/23039811141?iid=124706092497&var=425677327316, $390.99 $60.00 shipping
2,"New Balance 550 Maroon/Burgundy - Size 7.5-9 - Brand New, 100% Authentic",https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,https://www.ebay.com/p/11045622973?iid=133745123880&var=433189867864, $189.99 $48.00 shipping 11 watching
3,Nike Air Force 1 Low White '07 - CW2288-111,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,https://www.ebay.com/p/18045636241?iid=124706084354&var=425677314943, $125.99 $60.00 shipping
4,Nike Air Foamposite One Gradient Soles - 440888-600,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,https://www.ebay.com/itm/124706057609?hash=item1d090f6d89:g:tNcAAOSwysBgjl11&var=425677265275, $285.99 $60.00 shipping
5,Men's adidas Ultra Boost 20  Shoes Sizes 8.5-12,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,https://www.ebay.com/itm/144026736138?hash=item2188a9960a:g:mwIAAOSwdmNgji9p&var=443320782852, $144.99 $64.45 shipping
6,Nike Air Jordan 1 Retro High OG GS University Blue Size 5Y - 7Y UNC 575441-134 ,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,https://www.ebay.com/itm/224447050998?hash=item34421634f6:g:ugQAAOSwMqFgjnA7&var=523231691809, $380.00 $21.00 shipping
7,Adidas Yeezy Foam RNNR Sand (Size 8 & 9 Men's) Brand New Authentic! FY4567,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,https://www.ebay.com/itm/254963776126?hash=item3b5d067a7e:g:g9cAAOSwr0Rgjlm~&var=554856125016, $350.00 to $365.00 $69.15 shipping
